iter	Logloss
235	0.000106557422
236	0.000106557422
237	0.000106557422
238	0.000106557422
239	0.000106557422
240	0.000106557422
241	0.000106557422
242	0.000106557422
243	0.000106557422
244	0.000106557422
245	0.000106557422
246	0.000106557422
247	0.000106557422
248	0.000106557422
249	0.000106557422
250	0.000106557422
251	0.000106557422
252	0.000106557422
253	0.000106557422
254	0.000106557422
255	0.000106557422
256	0.000106557422
257	0.000106557422
258	0.000106557422
259	0.000106557422
260	0.000106557422
261	0.000106557422
262	0.000106557422
263	0.000106557422
264	0.000106557422
265	0.000106557422
266	0.000106557422
267	0.000106557422
268	0.000106557422
269	0.000106557422
270	0.000106557422
271	0.000106557422
272	0.000106557422
273	0.000106557422
274	0.000106557422
275	0.000106557422
276	0.000106557422
277	0.000106557422
278	0.000106557422
279	0.000106557422
280	0.000106557422
281	0.000106557422
282	0.000106557422
283	0.000106557422
284	0.000106557422
285	0.000106557422
286	0.000106557422
287	0.000106557422
288	0.000106557422
289	0.000106557422
290	0.000106557422
291	0.000106557422
292	0.000106557422
293	0.000106557422
294	0.000106557422
295	0.000106557422
296	0.000106557422
297	0.000106557422
298	0.000106557422
299	0.000106557422
300	0.000106557422
301	0.000106557422
302	0.000106557422
303	0.000106557422
304	0.000106557422
305	0.000106557422
306	0.000106557422
307	0.000106557422
308	0.000106557422
309	0.000106557422
310	0.000106557422
311	0.000106557422
312	0.000106557422
313	0.000106557422
314	0.000106557422
315	0.000106557422
316	0.000106557422
317	0.000106557422
318	0.000106557422
319	0.000106557422
320	0.000106557422
321	0.000106557422
322	0.000106557422
323	0.000106557422
324	0.000106557422
325	0.000106557422
326	0.000106557422
327	0.000106557422
328	0.000106557422
329	0.000106557422
330	0.000106557422
331	0.000106557422
332	0.000106557422
333	0.000106557422
334	0.000106557422
335	0.000106557422
336	0.000106557422
337	0.000106557422
338	0.000106557422
339	0.000106557422
340	0.000106557422
341	0.000106557422
342	0.000106557422
343	0.000106557422
344	0.000106557422
345	0.000106557422
346	0.000106557422
347	0.000106557422
348	0.000106557422
349	0.000106557422
350	0.000106557422
351	0.000106557422
352	0.000106557422
35353	0.0001093069635354	0.0001093069635355	0.0001093069635356	0.0001093069635357	0.0001093069635358	0.0001093069635359	0.0001093069636360	0.0001093069636361	0.0001093069636362	0.0001093069636363	0.0001093069636364	0.0001093069636365	0.0001093069636366	0.0001093069636367	0.0001093069636368	0.0001093069636369	0.0001093069637370	0.000109306966
371	0.000109306966
372	0.000109306966
373	0.000109306966
374	0.000109306966
375	0.000109306966
376	0.000109306966
377	0.000109306966
378	0.000109306966
379	0.000109306966
380	0.000109306966
381	0.000109306966
382	0.000109306966
383	0.000109306966
384	0.000109306966
385	0.000109306966
386	0.000109306966
387	0.000109306966
388	0.000109306966
389	0.000109306966
390	0.000109306966
391	0.000109306966
392	0.000109306966
393	0.000109306966
394	0.000109306966
395	0.000109306966
396	0.000109306966
397	0.000109306966
398	0.000109306966
399	0.000109306966
400	0.000109306966
401	0.000109306966
402	0.000109306966
403	0.000109306966
404	0.000109306966
405	0.000109306966
406	0.000109306966
407	0.000109306966
408	0.000109306966
409	0.000109306966
410	0.000109306966
411	0.000109306966
412	0.000109306966
413	0.000109306966
414	0.000109306966
415	0.000109306966
416	0.000109306966
417	0.000109306966
418	0.000109306966
419	0.000109306966
420	0.000109306966
421	0.000109306966
422	0.000109306966
423	0.000109306966
424	0.000109306966
425	0.000109306966
426	0.000109306966
427	0.000109306966
428	0.000109306966
429	0.000109306966
430	0.000109306966
431	0.000109306966
432	0.000109306966
433	0.000109306966
434	0.000109306966
435	0.000109306966
436	0.000109306966
437	0.000109306966
438	0.000109306966
439	0.000109306966
440	0.000109306966
441	0.000109306966
442	0.000109306966
443	0.000109306966
444	0.000109306966
445	0.000109306966
446	0.000109306966
447	0.000109306966
448	0.000109306966
449	0.000109306966
450	0.000109306966
451	0.000109306966
452	0.000109306966
453	0.000109306966
454	0.000109306966
455	0.000109306966
456	0.000109306966
457	0.000109306966
458	0.000109306966
459	0.000109306966
460	0.000109306966
461	0.000109306966
462	0.000109306966
463	0.000109306966
464	0.000109306966
465	0.000109306966
466	0.000109306966
467	0.000109306966
468	0.000109306966
469	0.000109306966
470	0.000109306966
471	0.000109306966
472	0.000109306966
473	0.000109306966
474	0.000109306966
475	0.000109306966
476	0.000109306966
477	0.000109306966
478	0.000109306966
479	0.000109306966
480	0.000109306966
481	0.000109306966
482	0.000109306966
483	0.000109306966
484	0.000109306966
485	0.000109306966
486	0.000109306966
487	0.000109306966
488	0.000109306966
489	0.000109306966
490	0.000109306966
491	0.000109306966
492	0.000109306966
493	0.000109306966
494	0.000109306966
495	0.000109306966
496	0.000109306966
497	0.000109306966
498	0.000109306966
499	0.000109306966
500	0.000109306966
501	0.000109306966
502	0.000109306966
503	0.000109306966
504	0.000109306966
505	0.000109306966
506	0.000109306966
507	0.000109306966
508	0.000109306966
509	0.000109306966
510	0.000109306966
511	0.000109306966
512	0.000109306966
513	0.000109306966
514	0.000109306966
515	0.000109306966
516	0.000109306966
517	0.000109306966
518	0.000109306966
519	0.000109306966
520	0.000109306966
521	0.000109306966
522	0.000109306966
523	0.000109306966
524	0.000109306966
525	0.000109306966
526	0.000109306966
527	0.000109306966
528	0.000109306966
529	0.000109306966
530	0.000109306966
531	0.000109306966
532	0.000109306966
533	0.000109306966
534	0.000109306966
535	0.000109306966
536	0.000109306966
537	0.000109306966
538	0.000109306966
539	0.000109306966
540	0.000109306966
541	0.000109306966
542	0.000109306966
543	0.000109306966
544	0.000109306966
545	0.000109306966
546	0.000109306966
547	0.000109306966
548	0.000109306966
549	0.000109306966
550	0.000109306966
551	0.000109306966
552	0.000109306966
553	0.000109306966
554	0.000109306966
555	0.000109306966
556	0.000109306966
557	0.000109306966
558	0.000109306966
559	0.000109306966
560	0.000109306966
561	0.000109306966
562	0.000109306966
563	0.000109306966
564	0.000109306966
565	0.000109306966
566	0.000109306966
567	0.000109306966
568	0.000109306966
569	0.000109306966
570	0.000109306966
571	0.000109306966
572	0.000109306966
573	0.000109306966
574	0.000109306966
575	0.000109306966
576	0.000109306966
577	0.000109306966
578	0.000109306966
579	0.000109306966
580	0.000109306966
581	0.000109306966
582	0.000109306966
583	0.000109306966
584	0.000109306966
585	0.000109306966
586	0.000109306966
587	0.000109306966
588	0.000109306966
589	0.000109306966
590	0.000109306966
591	0.000109306966
592	0.000109306966
593	0.000109306966
594	0.000109306966
595	0.000109306966
596	0.000109306966
597	0.000109306966
598	0.000109306966
599	0.000109306966
600	0.000109306966
601	0.000109306966
602	0.000109306966
603	0.000109306966
604	0.000109306966
605	0.000109306966
606	0.000109306966
607	0.000109306966
608	0.000109306966
609	0.000109306966
610	0.000109306966
611	0.000109306966
612	0.000109306966
613	0.000109306966
614	0.000109306966
615	0.000109306966
616	0.000109306966
617	0.000109306966
618	0.000109306966
619	0.000109306966
620	0.000109306966
621	0.000109306966
622	0.000109306966
623	0.000109306966
624	0.000109306966
625	0.000109306966
626	0.000109306966
627	0.000109306966
628	0.000109306966
629	0.000109306966
630	0.000109306966
631	0.000109306966
632	0.000109306966
633	0.000109306966
634	0.000109306966
635	0.000109306966
636	0.000109306966
637	0.000109306966
638	0.000109306966
639	0.000109306966
640	0.000109306966
641	0.000109306966
642	0.000109306966
643	0.000109306966
644	0.000109306966
645	0.000109306966
646	0.000109306966
647	0.000109306966
648	0.000109306966
649	0.000109306966
650	0.000109306966
651	0.000109306966
652	0.000109306966
653	0.000109306966
654	0.000109306966
655	0.000109306966
656	0.000109306966
657	0.000109306966
658	0.000109306966
659	0.000109306966
660	0.000109306966
661	0.000109306966
662	0.000109306966
663	0.000109306966
664	0.000109306966
665	0.000109306966
666	0.000109306966
667	0.000109306966
668	0.000109306966
669	0.000109306966
670	0.000109306966
671	0.000109306966
672	0.000109306966
673	0.000109306966
674	0.000109306966
675	0.000109306966
676	0.000109306966
677	0.000109306966
678	0.000109306966
679	0.000109306966
680	0.000109306966
681	0.000109306966
682	0.000109306966
683	0.000109306966
684	0.000109306966
685	0.000109306966
686	0.000109306966
687	0.000109306966
688	0.000109306966
689	0.000109306966
690	0.000109306966
691	0.000109306966
692	0.000109306966
693	0.000109306966
694	0.000109306966
695	0.000109306966
696	0.000109306966
697	0.000109306966
698	0.000109306966
699	0.000109306966
700	0.000109306966
701	0.000109306966
702	0.000109306966
703	0.000109306966
704	0.000109306966
705	0.000109306966
706	0.000109306966
707	0.000109306966
708	0.000109306966
709	0.000109306966
710	0.000109306966
711	0.000109306966
712	0.000109306966
713	0.000109306966
714	0.000109306966
715	0.000109306966
716	0.000109306966
717	0.000109306966
718	0.000109306966
719	0.000109306966
720	0.000109306966
721	0.000109306966
722	0.000109306966
723	0.000109306966
724	0.000109306966
725	0.000109306966
726	0.000109306966
727	0.000109306966
728	0.000109306966
729	0.000109306966
730	0.000109306966
731	0.000109306966
732	0.000109306966
733	0.000109306966
734	0.000109306966
735	0.000109306966
736	0.000109306966
737	0.000109306966
738	0.000109306966
739	0.000109306966
740	0.000109306966
741	0.000109306966
742	0.000109306966
743	0.000109306966
744	0.000109306966
745	0.000109306966
746	0.000109306966
747	0.000109306966
748	0.000109306966
749	0.000109306966
750	0.000109306966
751	0.000109306966
752	0.000109306966
753	0.000109306966
754	0.000109306966
755	0.000109306966
756	0.000109306966
757	0.000109306966
758	0.000109306966
759	0.000109306966
760	0.000109306966
761	0.000109306966
762	0.000109306966
763	0.000109306966
764	0.000109306966
765	0.000109306966
766	0.000109306966
767	0.000109306966
768	0.000109306966
769	0.000109306966
770	0.000109306966
771	0.000109306966
772	0.000109306966
773	0.000109306966
774	0.000109306966
775	0.000109306966
776	0.000109306966
777	0.000109306966
778	0.000109306966
779	0.000109306966
780	0.000109306966
781	0.000109306966
782	0.000109306966
783	0.000109306966
784	0.000109306966
785	0.000109306966
786	0.000109306966
787	0.000109306966
788	0.000109306966
789	0.000109306966
790	0.000109306966
791	0.000109306966
792	0.000109306966
793	0.000109306966
794	0.000109306966
795	0.000109306966
796	0.000109306966
797	0.000109306966
798	0.000109306966
799	0.000109306966
800	0.000109306966
801	0.000109306966
802	0.000109306966
803	0.000109306966
804	0.000109306966
805	0.000109306966
806	0.000109306966
807	0.000109306966
808	0.000109306966
809	0.000109306966
810	0.000109306966
811	0.000109306966
812	0.000109306966
813	0.000109306966
814	0.000109306966
815	0.000109306966
816	0.000109306966
817	0.000109306966
818	0.000109306966
819	0.000109306966
820	0.000109306966
821	0.000109306966
822	0.000109306966
823	0.000109306966
824	0.000109306966
825	0.000109306966
826	0.000109306966
827	0.000109306966
828	0.000109306966
829	0.000109306966
830	0.000109306966
831	0.000109306966
832	0.000109306966
833	0.000109306966
834	0.000109306966
835	0.000109306966
836	0.000109306966
837	0.000109306966
838	0.000109306966
839	0.000109306966
840	0.000109306966
841	0.000109306966
842	0.000109306966
843	0.000109306966
844	0.000109306966
845	0.000109306966
846	0.000109306966
847	0.000109306966
848	0.000109306966
849	0.000109306966
850	0.000109306966
851	0.000109306966
852	0.000109306966
853	0.000109306966
854	0.000109306966
855	0.000109306966
856	0.000109306966
857	0.000109306966
858	0.000109306966
859	0.000109306966
860	0.000109306966
861	0.000109306966
862	0.000109306966
863	0.000109306966
864	0.000109306966
865	0.000109306966
866	0.000109306966
867	0.000109306966
868	0.000109306966
869	0.000109306966
870	0.000109306966
871	0.000109306966
872	0.000109306966
873	0.000109306966
874	0.000109306966
875	0.000109306966
876	0.000109306966
877	0.000109306966
878	0.000109306966
879	0.000109306966
880	0.000109306966
881	0.000109306966
882	0.000109306966
883	0.000109306966
884	0.000109306966
885	0.000109306966
886	0.000109306966
887	0.000109306966
888	0.000109306966
889	0.000109306966
890	0.000109306966
891	0.000109306966
892	0.000109306966
893	0.000109306966
894	0.000109306966
895	0.000109306966
896	0.000109306966
897	0.000109306966
898	0.000109306966
899	0.000109306966
900	0.000109306966
901	0.000109306966
902	0.000109306966
903	0.000109306966
904	0.000109306966
905	0.000109306966
906	0.000109306966
907	0.000109306966
908	0.000109306966
909	0.000109306966
910	0.000109306966
911	0.000109306966
912	0.000109306966
913	0.000109306966
914	0.000109306966
915	0.000109306966
916	0.000109306966
917	0.000109306966
918	0.000109306966
919	0.000109306966
920	0.000109306966
921	0.000109306966
922	0.000109306966
923	0.000109306966
924	0.000109306966
925	0.000109306966
926	0.000109306966
927	0.000109306966
928	0.000109306966
929	0.000109306966
930	0.000109306966
931	0.000109306966
932	0.000109306966
933	0.000109306966
934	0.000109306966
935	0.000109306966
936	0.000109306966
937	0.000109306966
938	0.000109306966
939	0.000109306966
940	0.000109306966
941	0.000109306966
942	0.000109306966
943	0.000109306966
944	0.000109306966
945	0.000109306966
946	0.000109306966
947	0.000109306966
948	0.000109306966
949	0.000109306966
950	0.000109306966
951	0.000109306966
952	0.000109306966
953	0.000109306966
954	0.000109306966
955	0.000109306966
956	0.000109306966
957	0.000109306966
958	0.000109306966
959	0.000109306966
960	0.000109306966
961	0.000109306966
962	0.000109306966
963	0.000109306966
964	0.000109306966
965	0.000109306966
966	0.000109306966
967	0.000109306966
968	0.000109306966
969	0.000109306966
970	0.000109306966
971	0.000109306966
972	0.000109306966
973	0.000109306966
974	0.000109306966
975	0.000109306966
976	0.000109306966
977	0.000109306966
978	0.000109306966
979	0.000109306966
980	0.000109306966
981	0.000109306966
982	0.000109306966
983	0.000109306966
984	0.000109306966
985	0.000109306966
986	0.000109306966
987	0.000109306966
988	0.000109306966
989	0.000109306966
990	0.000109306966
991	0.000109306966
992	0.000109306966
993	0.000109306966
994	0.000109306966
995	0.000109306966
996	0.000109306966
997	0.000109306966
998	0.000109306966
999	0.000109306966

960	0.0001430316788
961	0.0001430316788
962	0.0001430316788
963	0.0001430316788
964	0.0001430316788
965	0.0001430316788
966	0.0001430316788
967	0.0001430316788
968	0.0001430316788
969	0.0001430316788
970	0.0001430316788
971	0.0001430316788
972	0.0001430316788
973	0.0001430316788
974	0.0001430316788
975	0.0001430316788
976	0.0001430316788
977	0.0001430316788
978	0.0001430316788
979	0.0001430316788
980	0.0001430316788
981	0.0001430316788
982	0.0001430316788
983	0.0001430316788
984	0.0001430316788
985	0.0001430316788
986	0.0001430316788
987	0.0001430316788
988	0.0001430316788
989	0.0001430316788
990	0.0001430316788
991	0.0001430316788
992	0.0001430316788
993	0.0001430316788
994	0.0001430316788
995	0.0001430316788
996	0.0001430316788
997	0.0001430316788
998	0.0001430316788
999	0.0001430316788
67

36e-05
